name,position,actual_eur,predicted_eur,abs_error_eur
Filip Jovic,Defender,1000000.0,1.4088582e+06,408858.25
Jhojan Torres,Midfield,1200000.0,641025.3,558974.6875
Christian Günter,Defender,12000000.0,9.892149e+06,2107851.0
Thor Höholt,Defender,150000.0,131682.48,18317.515625
Milan Lexa,Midfield,300000.0,242140.11,57859.890625
Grzegorz Tomasiewicz,Midfield,800000.0,747592.25,52407.75
Pablo Cáceres,Defender,1200000.0,1.3750872e+06,175087.25
Maarten Martens,Midfield,6500000.0,4.1586595e+06,2341340.5
İsmail Yüksek,Midfield,15000000.0,1.114385e+07,3856150.0
Christian Theoharous,Attack,300000.0,442270.66,142270.65625
Massimiliano Mangraviti,Defender,1100000.0,756744.5,343255.5
Zan Rogelj,Midfield,800000.0,1.520268e+06,720268.0
Sebastian Soto,Attack,550000.0,1.1855778e+06,635577.75
Arda Kılıç,Attack,75000.0,181505.02,106505.015625
Patrik Dzalto,Midfield,150000.0,408504.78,258504.78125
Mihai Roman II,Attack,1500000.0,511946.8,988053.1875
Alex Gorrin,Midfield,400000.0,308675.2,91324.8125
Rinsei Ohata,Missing,50000.0,140756.86,90756.859375
Adrian Ropotan,Midfield,3000000.0,956739.94,2043260.0625
Vladislav Cherny,Midfield,200000.0,334672.6,134672.59375
Mustafa Eskihellaç,Defender,3500000.0,2.6633012e+06,836698.75
Pedrão,Defender,1500000.0,1.4693379e+06,30662.125
Petar Bojic,Attack,1500000.0,306916.3,1193083.6875
Malick Seck,Attack,100000.0,410311.75,310311.75
Jesús Vallejo,Defender,15000000.0,1.5748445e+07,748445.0
Gustavo,Midfield,2000000.0,1.6336888e+06,366311.25
Juan Manuel Boselli,Attack,1500000.0,6.3967325e+06,4896732.5
Zineddine Belaid,Defender,1400000.0,633653.2,766346.8125
Stan van Dijck,Defender,250000.0,187422.61,62577.390625
Marcelo Toscano,Attack,1500000.0,1.02511056e+06,474889.4375
Carlos Servín,Goalkeeper,500000.0,497696.28,2303.71875
Tuğbey Akgün,Midfield,500000.0,152391.62,347608.375
Aleksandr Dolgov,Attack,600000.0,1.0508926e+06,450892.625
Tim van de Berg,Defender,100000.0,227301.45,127301.453125
Giray Kacar,Defender,5800000.0,3.5463965e+06,2253603.5
Alex Redolfi,Defender,300000.0,318187.3,18187.3125
Vebjørn Hoff,Midfield,700000.0,1.0335054e+06,333505.375
Diego Jiménez,Defender,300000.0,353661.12,53661.125
Joe Newell,Midfield,900000.0,1.8039966e+06,903996.625
Alessandro Cerbara,Attack,25000.0,188256.33,163256.328125
Corentin Michel,Goalkeeper,150000.0,189807.05,39807.046875
Sabri Sarioglu,Defender,6500000.0,3.1205012e+06,3379498.75
Merabi Uridia,Attack,750000.0,478644.88,271355.125
Davide Bettella,Defender,4000000.0,974448.56,3025551.4375
Ivan Timoshenko,Attack,1000000.0,707073.4,292926.625
Vladyslav Veremeev,Defender,100000.0,81096.52,18903.4765625
Alfa Semedo,Midfield,4000000.0,3.8344702e+06,165529.75
Mateja Gasic,Defender,1000000.0,365781.25,634218.75
Adrián Parra,Attack,600000.0,672240.0,72240.0
Ricardo Marín,Attack,1800000.0,892521.5,907478.5
Oleksiy Zbun,Attack,200000.0,174541.97,25458.03125
Samuel Leach Holm,Midfield,1000000.0,1.1780411e+06,178041.125
Aderllan Santos,Defender,7500000.0,4.0809745e+06,3419025.5
Frank Ronstadt,Defender,550000.0,490783.2,59216.8125
Serge Aurier,Defender,20000000.0,1.6904028e+07,3095972.0
Reno Piscopo,Attack,550000.0,795804.8,245804.8125
Lenny Nangis,Attack,2500000.0,1.2470048e+06,1252995.25
Xavi Sintes,Midfield,200000.0,234326.11,34326.109375
Stephen McGinn,Midfield,500000.0,719319.3,219319.3125
Federico Zorzi,Goalkeeper,10000.0,93495.54,83495.5390625
Joeri Dequevy,Attack,700000.0,813359.44,113359.4375
Kim Aabech,Attack,1500000.0,1.623093e+06,123093.0
Myroslav Bon,Goalkeeper,100000.0,65071.65,34928.3515625
Jannes Wieckhoff,Defender,750000.0,1.076058e+06,326058.0
Fernando Muslera,Goalkeeper,18000000.0,2.490622e+07,6906220.0
David López,Defender,1200000.0,1.5487735e+06,348773.5
Kiliann Sildillia,Defender,18000000.0,1.5077514e+07,2922486.0
Lewis Gibson,Defender,900000.0,297115.06,602884.9375
Javier Cámpora,Attack,2000000.0,3.0674792e+06,1067479.25
Jean-Christophe Coubronne,Defender,300000.0,492449.9,192449.90625
Joshua Zimmerman,Attack,350000.0,331595.38,18404.625
Steven Pereira,Defender,500000.0,272740.34,227259.65625
Roel van Hemert,Defender,500000.0,720777.2,220777.1875
Leonid Akulinin,Attack,200000.0,233904.8,33904.796875
Jeff Reine-Adélaïde,Midfield,25000000.0,5.1925625e+06,19807437.5
Mateo Levy,Attack,1000000.0,923358.6,76641.375
Jesper Christiansen,Goalkeeper,2000000.0,1.1583259e+06,841674.125
Alassane Traoré,Midfield,1000000.0,2.0701278e+06,1070127.75
Tiago Mendes,Midfield,15000000.0,1.7676016e+07,2676016.0
Aske Sampers,Attack,150000.0,361031.88,211031.875
Conor Shaughnessy,Defender,250000.0,225972.0,24028.0
Vyacheslav Serdyuk,Defender,800000.0,728234.44,71765.5625
Sancidino,Attack,300000.0,333996.34,33996.34375
Mario Bilate,Attack,400000.0,788051.56,388051.5625
Kurban Rasulov,Goalkeeper,1000000.0,656203.0,343797.0
Antony Alonso,Attack,750000.0,448796.06,301203.9375
Jeffrey Neral,Defender,150000.0,195154.5,45154.5
Luca Langoni,Attack,6000000.0,941400.56,5058599.4375
Alex Bangura,Defender,900000.0,980098.3,80098.3125
Steven Reid,Defender,4250000.0,3.3678428e+06,882157.25
Sho Fukuda,Attack,1200000.0,723640.3,476359.6875
Chris Millar,Midfield,600000.0,1.2934205e+06,693420.5
Jordan Astier,Attack,150000.0,264250.44,114250.4375
Reynaldiño Verley,Attack,200000.0,179957.06,20042.9375
André Ayew,Attack,18000000.0,8.739396e+06,9260604.0
Or Inbrum,Attack,750000.0,329575.44,420424.5625
Mirko Vucinic,Attack,25000000.0,1.5641784e+07,9358216.0
William Andersson,Midfield,250000.0,262517.53,12517.53125
Gideon Sani,Attack,200000.0,415440.28,215440.28125
Diogo Cunha,Midfield,1000000.0,905840.4,94159.625
Lamine Ndao,Attack,400000.0,360654.72,39345.28125
Álvaro Traver,Attack,500000.0,399601.2,100398.8125
Dimitrios Kontodimos,Defender,700000.0,759380.4,59380.375
Ali Kazimi,Attack,100000.0,379690.94,279690.9375
Daylam Meddah,Defender,150000.0,172358.34,22358.34375
Bram van Driel,Midfield,75000.0,259732.66,184732.65625
Raheem Sterling,Attack,160000000.0,3.9974172e+07,120025828.0
Atakan Müjde,Midfield,150000.0,279118.25,129118.25
Khaly Thiam,Midfield,1800000.0,1.1471982e+06,652801.75
Herdi Bukusu,Attack,125000.0,228615.42,103615.421875
Alexis Duarte,Defender,4000000.0,1.0536201e+06,2946379.875
Yegor Popravka,Defender,400000.0,260605.53,139394.46875
Roberto Insigne,Attack,2500000.0,1.788661e+06,711339.0
Jesse Randall,Attack,600000.0,632677.4,32677.375
Maxime Biamou,Attack,300000.0,201777.88,98222.125
Medin Memeti,Attack,300000.0,291419.2,8580.8125
Rasmus Hansen,Midfield,850000.0,493493.62,356506.375
Juan Carlos Pereira,Midfield,750000.0,681445.8,68554.1875
Paul Papp,Defender,2800000.0,1.8683166e+06,931683.375
Abdalellah Hawsawi,Midfield,400000.0,320524.22,79475.78125
Anders Kure,Defender,500000.0,779012.4,279012.375
Michael Doughty,Midfield,250000.0,1.0828751e+06,832875.125
Danny Lafferty,Defender,600000.0,552277.9,47722.125
Akito Suzuki,Attack,1000000.0,249495.78,750504.21875
Victor Mayela,Defender,200000.0,217911.34,17911.34375
Sung-yun Gu,Goalkeeper,1400000.0,456847.62,943152.375
Viljar Myhra,Goalkeeper,900000.0,612485.44,287514.5625
Mattia Damiani,Midfield,50000.0,147558.12,97558.125
Filip Krastev,Midfield,4000000.0,2.8442825e+06,1155717.5
Bünyamin Balat,Midfield,175000.0,541961.1,366961.125
Marko Lazetić,Attack,3000000.0,1.0889708e+06,1911029.25
Cristian Mutton,Attack,150000.0,246790.2,96790.203125
Maksim Rudakov,Goalkeeper,500000.0,777883.2,277883.1875
Cheick Thiam,Defender,200000.0,288558.25,88558.25
Evgeniy Konyukhov,Goalkeeper,1200000.0,737423.94,462576.0625
Rio Mavuba,Midfield,10000000.0,9.371542e+06,628458.0
Luka Racic,Defender,300000.0,396465.0,96465.0
Sidnei,Defender,10000000.0,7.3393335e+06,2660666.5
Oscar Vilhelmsson,Attack,2000000.0,1.6908171e+06,309182.875
Friday Adams,Defender,550000.0,161017.72,388982.28125
Ricardinho,Midfield,1500000.0,992674.25,507325.75
Alexandros Chintaseli,Midfield,100000.0,169436.17,69436.171875
Kévin Rodrigues,Defender,5000000.0,3.74327e+06,1256730.0
Yasin Ayari,Midfield,30000000.0,2.1762492e+07,8237508.0
Ko Itakura,Defender,15000000.0,6.789198e+06,8210802.0
Vladislav Volkov,Defender,400000.0,317800.38,82199.625
Maksim Terentjev,Midfield,150000.0,148154.02,1845.984375
Anton Shitov,Goalkeeper,250000.0,180467.16,69532.84375
Bruninho,Midfield,50000.0,272062.6,222062.59375
Marvin Turcan,Attack,150000.0,242843.6,92843.59375
Aleksey Mamonov,Defender,200000.0,141555.55,58444.453125
Rubio España,Attack,750000.0,340441.94,409558.0625
Nahuel Losada,Goalkeeper,3500000.0,871570.25,2628429.75
Tiago Santana,Defender,500000.0,473070.28,26929.71875
Lorenzo Carissoni,Defender,450000.0,216575.45,233424.546875
Vincenzo Grifo,Attack,12000000.0,1.4587005e+07,2587005.0
Gilles Van Remoortere,Midfield,50000.0,226589.17,176589.171875
Godfried Frimpong,Defender,2000000.0,1.8379972e+06,162002.75
Maicosuel,Attack,4500000.0,5.1693205e+06,669320.5
Rodney Strasser,Midfield,2500000.0,471308.2,2028691.8125
Patrick Vieira,Defender,1500000.0,1.2773475e+06,222652.5
Vitaliy Fedotov,Midfield,1000000.0,1.2427688e+06,242768.75
Bülent Ertugrul,Midfield,2200000.0,1.7922399e+06,407760.125
Juanjo Narváez,Attack,1500000.0,900243.4,599756.625
Brendan Galloway,Defender,3000000.0,2.1965832e+06,803416.75
Oumar Gonzalez,Defender,2500000.0,1.0734618e+06,1426538.25
César Haydar,Defender,1500000.0,557065.6,942934.375
Jeffrey Altheer,Midfield,500000.0,304848.66,195151.34375
Sei Muroya,Defender,1300000.0,1.6153996e+06,315399.625
Santiago Palacios,Attack,250000.0,294509.25,44509.25
Matthieu Debisschop,Midfield,400000.0,945528.6,545528.625
Erhan Güven,Defender,2000000.0,1.4614656e+06,538534.375
Diogo Campos,Midfield,375000.0,564798.2,189798.1875
Sahverdi Cetin,Midfield,400000.0,884920.75,484920.75
Oleksandr Tkachenko,Goalkeeper,400000.0,431152.03,31152.03125
Danny Finlayson,Defender,200000.0,961756.75,761756.75
Jonah Kusi-Asare,Attack,4000000.0,2.6845175e+06,1315482.5
Servet Cetin,Defender,9000000.0,2.5424062e+06,6457593.75
Benjamin Kimpioka,Attack,600000.0,1.8631992e+06,1263199.25
Rémy Vercoutre,Goalkeeper,2500000.0,3.6924268e+06,1192426.75
Herba Guirassy,Attack,8000000.0,4.943181e+06,3056819.0
Agustín Sant'Anna,Defender,3000000.0,1.9173269e+06,1082673.125
Gregers Arndal-Lauritzen,Defender,200000.0,140686.55,59313.453125
Liam Fisch,Midfield,100000.0,250940.9,150940.90625
Simone Mancini,Attack,100000.0,299365.44,199365.4375
Aboubacar Lô,Defender,500000.0,713211.2,213211.1875
Raf Smekens,Midfield,150000.0,485059.8,335059.8125
David Zima,Defender,7500000.0,1.6750389e+07,9250389.0
Lisandro Magallán,Defender,6000000.0,5.941856e+06,58144.0
Stéphane Serbourdin,Defender,100000.0,134110.39,34110.390625
Jack Newman,Goalkeeper,150000.0,176478.38,26478.375
Thulani Serero,Midfield,4000000.0,4.655688e+06,655688.0
Dmitriy Landakov,Goalkeeper,150000.0,153648.69,3648.6875
Ulysse Diallo,Attack,350000.0,521408.7,171408.6875
Veysel Ünal,Attack,125000.0,211285.86,86285.859375
Yann Karamoh,Attack,10000000.0,1.0710806e+07,710806.0
Vlad Chiricheș,Midfield,11000000.0,1.3633095e+07,2633095.0
Julien Faubert,Defender,10500000.0,1.4714076e+06,9028592.375
Joleon Lescott,Defender,17000000.0,2.696397e+06,14303603.0
Ramazan Bayram,Goalkeeper,25000.0,57997.15,32997.1484375
Elimane Coulibaly,Attack,1400000.0,3.4005718e+06,2000571.75
Xian Emmers,Midfield,1000000.0,745114.56,254885.4375
Kirill Kirilenko,Attack,150000.0,277295.25,127295.25
Kwadwo Poku,Midfield,600000.0,236036.3,363963.703125
Christian Oliva,Midfield,5000000.0,4.211651e+06,788349.0
Dmytro Ryzhuk,Defender,500000.0,445870.38,54129.625
James McAtee,Midfield,25000000.0,3.0517894e+07,5517894.0
Sergiy Ichanskyi,Defender,50000.0,87193.83,37193.828125
Dion Vlak,Goalkeeper,25000.0,79461.164,54461.1640625
George Moncur,Midfield,750000.0,163039.8,586960.203125
Vladislav Masternoy,Defender,700000.0,876748.1,176748.125
Casper Sloth,Midfield,1500000.0,712958.25,787041.75
Rhys Bozinovski,Midfield,400000.0,480839.56,80839.5625
Ashley Westwood,Midfield,7000000.0,4.0166972e+06,2983302.75
Francesco Bordi,Defender,100000.0,187394.38,87394.375
Johannes Naschberger,Defender,500000.0,276032.72,223967.28125
Bauyrzhan Islamkhan,Midfield,3000000.0,241430.14,2758569.859375
Omar Jarun,Defender,250000.0,968613.3,718613.3125
Youssouf M'Changama,Midfield,1500000.0,1.2166585e+06,283341.5
Stefán Gíslason,Midfield,2000000.0,1.5896076e+06,410392.375
George Caramalău,Defender,250000.0,209788.61,40211.390625
David Targamadze,Midfield,1400000.0,1.00293506e+06,397064.9375
Konstantinos Kalaitzakis,Midfield,50000.0,151482.39,101482.390625
Brandon Servania,Midfield,1500000.0,2.3301502e+06,830150.25
Gustavo Dulanto,Defender,1500000.0,350971.16,1149028.84375
Jean-Louis Leca,Goalkeeper,1300000.0,3.4425735e+06,2142573.5
Babajide Ogunbiyi,Defender,300000.0,875198.5,575198.5
Lucien Dähler,Defender,400000.0,559264.6,159264.625
Larbi El Harouchi,Midfield,50000.0,121900.43,71900.4296875
David von Ballmoos,Goalkeeper,3500000.0,413553.94,3086446.0625
Sam Dryden,Defender,50000.0,90962.95,40962.953125
Motoki Hasegawa,Midfield,1000000.0,314346.0,685654.0
Dennis Vos,Defender,350000.0,261713.36,88286.640625
Cláudio Braga,Attack,6000000.0,737605.4,5262394.625
Roy Gielen,Midfield,50000.0,75458.97,25458.96875
Zakaria M'Sila,Midfield,300000.0,372530.3,72530.3125
Kévin Diogo,Midfield,250000.0,349709.56,99709.5625
Aleksey Solosin,Goalkeeper,450000.0,698349.4,248349.375
Valentinos Vlachos,Defender,700000.0,798975.94,98975.9375
André Luiz,Attack,6000000.0,2.704022e+06,3295978.0
Efe Can Sacikara,Midfield,100000.0,164606.19,64606.1875
Adam Mackinnon,Midfield,50000.0,133207.8,83207.796875
Saba Goglichidze,Defender,8000000.0,6.2730325e+06,1726967.5
Saverio Madrigali,Defender,275000.0,227623.16,47376.84375
Cléo Mélières,Defender,200000.0,264707.97,64707.96875
Ibrahim Sulemana,Midfield,7000000.0,5.649572e+06,1350428.0
Adem Zorgane,Midfield,10000000.0,8.808024e+06,1191976.0
Yassine Titraoui,Midfield,7000000.0,1.7079652e+06,5292034.75
Aleksandr Dovbnya,Goalkeeper,800000.0,1.4473444e+06,647344.375
Vladimir Parnyakov,Midfield,400000.0,765786.7,365786.6875
Borja Valle,Attack,1500000.0,1.2665106e+06,233489.375
Konstantinos Plegas,Midfield,350000.0,526014.1,176014.125
Osman Bukari,Attack,8000000.0,7.1773425e+06,822657.5
Batuhan Tekin,Defender,75000.0,84406.66,9406.65625
Vadim Lukyanov,Goalkeeper,300000.0,280536.9,19463.09375
Pablo Hernández,Midfield,16000000.0,9.140126e+06,6859874.0
Simon Gustafson,Midfield,3000000.0,4.301453e+06,1301453.0
Simen Kvia-Egeskog,Midfield,1500000.0,1.1829384e+06,317061.625
Peter Crouch,Attack,12000000.0,9.995897e+06,2004103.0
Aridai Cabrera,Attack,400000.0,761683.2,361683.1875
Stijn Schaars,Midfield,10000000.0,3.428557e+06,6571443.0
Pedro Benito,Attack,300000.0,238187.44,61812.5625
Athanasios Prittas,Midfield,1000000.0,986588.75,13411.25
Hianga'a Mbock,Midfield,2200000.0,1.4984109e+06,701589.125
Marios Pourzitidis,Defender,400000.0,191833.02,208166.984375
Jakob Vadstrup,Defender,200000.0,118001.164,81998.8359375
Sam Wardrop,Defender,200000.0,131457.39,68542.609375
Rasmus Festersen,Attack,800000.0,1.6277402e+06,827740.25
Cenk Imsak,Midfield,25000.0,209430.19,184430.1875
Jan Gorenc,Defender,700000.0,521039.38,178960.625
Pierre-Michel Lasogga,Attack,12000000.0,4.653127e+06,7346873.0
Duje Reic,Midfield,50000.0,432703.3,382703.3125
Marvin Peersman,Defender,500000.0,1.9976366e+06,1497636.625
Lalas Abubakar,Defender,1500000.0,374762.4,1125237.59375
Andrija Balic,Midfield,3500000.0,4.5017965e+06,1001796.5
Sergio Hernández,Midfield,1000000.0,231688.47,768311.53125
Gaultiér Overman,Defender,25000.0,165442.67,140442.671875
Reagy Ofosu,Attack,700000.0,583033.7,116966.3125
Veli Kavlak,Midfield,7250000.0,5.294295e+06,1955705.0
David Crespo,Defender,100000.0,219847.19,119847.1875
Alán Bautista,Midfield,3000000.0,2.186374e+06,813626.0
Oleksandr Dudarenko,Defender,200000.0,184287.2,15712.796875
Florian Grillitsch,Midfield,25000000.0,1.3575413e+07,11424587.0
Ibrahim Olawoyin,Midfield,2200000.0,3.956925e+06,1756925.0
Yahia Attiyat Allah,Defender,2500000.0,1.2073481e+06,1292651.875
Mert Mirac Altintas,Attack,175000.0,209392.05,34392.046875
Sébastien Wüthrich,Midfield,1000000.0,486015.56,513984.4375
Niclas Stierlin,Midfield,400000.0,571210.7,171210.6875
Ferrán Corominas,Attack,2500000.0,3.1685178e+06,668517.75
Kyriakos Glezos,Midfield,50000.0,86418.625,36418.625
Dwight McNeil,Attack,25000000.0,2.0717886e+07,4282114.0
Tim Schleinitz,Midfield,75000.0,115926.56,40926.5625
Sergiy Sydorchuk,Midfield,5000000.0,1.4881462e+07,9881462.0
Mustafa Acar,Midfield,150000.0,57334.57,92665.4296875
Lovro Grajfoner,Midfield,100000.0,116086.875,16086.875
Viktor Tranberg,Defender,600000.0,529498.5,70501.5
Ali Al-Hassan,Midfield,650000.0,979579.7,329579.6875
Kaito Suzuki,Defender,500000.0,410356.38,89643.625
Spyros Fourlanos,Midfield,300000.0,180060.4,119939.59375
Bachir Gueye,Attack,100000.0,272748.7,172748.6875
Nevzat Bilen,Attack,200000.0,114957.95,85042.046875
Borja Navarro,Defender,100000.0,199347.78,99347.78125
Evan Easton,Defender,100000.0,223831.45,123831.453125
Claudio Turi,Goalkeeper,150000.0,242735.47,92735.46875
Federico Gagliardini,Goalkeeper,50000.0,172449.77,122449.765625
Pantelis Antoniadis,Midfield,150000.0,145132.1,4867.90625
Oleg Ivanov,Midfield,4000000.0,3.113691e+06,886309.0
Joe Hart,Goalkeeper,24000000.0,1.0331018e+07,13668982.0
William Möller,Attack,150000.0,109275.11,40724.890625
Abdoulaye Sanogo,Midfield,200000.0,126036.67,73963.328125
Aljaz Struna,Defender,1000000.0,1.2828545e+06,282854.5
Michał Rzuchowski,Midfield,350000.0,250147.16,99852.84375
Hugo Ventura,Goalkeeper,1500000.0,1.6750595e+06,175059.5
Dmitriy Paderin,Midfield,50000.0,125742.766,75742.765625
Jorge Rojas,Attack,2000000.0,521833.53,1478166.46875
Darío Serra,Attack,350000.0,301278.38,48721.625
Anis Hadj Moussa,Attack,20000000.0,1.5646797e+07,4353203.0
Jean-Victor Makengo,Midfield,10000000.0,8.448182e+06,1551818.0
Nathan Dyer,Attack,5500000.0,4.2218815e+06,1278118.5
Vjekoslav Tomic,Goalkeeper,1400000.0,1.2885721e+06,111427.875
Marvel,Defender,1000000.0,276495.12,723504.875
Cédric N'Koum,Attack,250000.0,919886.8,669886.8125
Dmitriy Pivovarov,Defender,250000.0,177077.2,72922.796875
Mohamed Rayhi,Attack,1200000.0,964984.25,235015.75
Mikhail Tikhonov,Midfield,300000.0,327416.3,27416.3125
Galymzhan Kenzhebek,Attack,600000.0,580554.06,19445.9375
Jordan Ayew,Attack,10000000.0,1.6664349e+07,6664349.0
Christian Aucelli,Midfield,200000.0,163873.31,36126.6875
Victor Anichebe,Attack,6500000.0,5.789756e+06,710244.0
Saeed Ezatolahi,Midfield,1500000.0,3.3512625e+06,1851262.5
Noah Fenyő,Midfield,350000.0,549123.06,199123.0625
Malik Abubakari,Attack,1000000.0,722503.2,277496.8125
Michael Hector,Defender,6000000.0,4.568496e+06,1431504.0
Artur Ryabov,Midfield,900000.0,268828.06,631171.9375
Wayne Routledge,Attack,5000000.0,4.670457e+06,329543.0
Iliman Ndiaye,Attack,50000000.0,2.4759958e+07,25240042.0
Michaël Pereira,Attack,4000000.0,1.7493741e+06,2250625.875
Allen Obando,Attack,1500000.0,293182.62,1206817.375
Jannenson Sarmiento,Midfield,900000.0,441454.84,458545.15625
Bashkim Kadrii,Attack,1250000.0,2.4741265e+06,1224126.5
Lucas From,Midfield,50000.0,184329.92,134329.921875
Sekou Sylla,Defender,250000.0,374014.03,124014.03125
Aljoscha Kemlein,Midfield,12000000.0,7.6104185e+06,4389581.5
Muris Mesanovic,Attack,1200000.0,1.5188841e+06,318884.125
Mergim Berisha,Attack,14000000.0,6.593936e+06,7406064.0
Lucas Walbrecq,Attack,200000.0,189847.4,10152.59375
Nikita Salamatov,Midfield,275000.0,195413.55,79586.453125
Jules Ahoka,Midfield,300000.0,95006.12,204993.8828125
Grant Gillespie,Midfield,400000.0,482593.12,82593.125
Karl Madianga,Midfield,150000.0,299079.22,149079.21875
André Boman,Defender,700000.0,338955.9,361044.09375
Ruben D'Incà,Attack,125000.0,200691.45,75691.453125
Rômulo,Midfield,8000000.0,3.1266318e+06,4873368.25
Leonardo Rivoira,Defender,75000.0,226560.44,151560.4375
Ismaël Boura,Defender,1500000.0,1.7827465e+06,282746.5
Jeremías Lucco,Midfield,250000.0,321702.94,71702.9375
Renzo Orihuela,Defender,1000000.0,805986.06,194013.9375
Wilmer Andersson,Missing,25000.0,84256.336,59256.3359375
Oskar Pietuszewski,Attack,20000000.0,7.681586e+06,12318414.0
Vlad Dragomir,Midfield,1500000.0,798374.94,701625.0625
Ciro Capuano,Defender,1700000.0,2.2533108e+06,553310.75
Lennart Koerdt,Midfield,25000.0,425438.25,400438.25
Jeremy Arévalo,Attack,7000000.0,1.00458156e+06,5995418.4375
Jorge Martínez,Goalkeeper,150000.0,83415.8,66584.203125
Pavlo Orikhovskyi,Midfield,600000.0,974775.75,374775.75
John Stones,Defender,60000000.0,5.531782e+07,4682180.0
Sam Hart,Defender,250000.0,222053.38,27946.625
Julien Fabri,Goalkeeper,600000.0,159020.73,440979.265625
Max Anderson,Midfield,400000.0,436541.47,36541.46875
Fernando Gago,Midfield,22000000.0,2.4882648e+06,19511735.25
Mohamed Cissé,Attack,200000.0,240910.56,40910.5625
Rinat Timokhin,Attack,150000.0,385310.3,235310.3125
Riki Harakawa,Midfield,775000.0,1.1979456e+06,422945.625
Domenico Coppola,Goalkeeper,100000.0,116810.836,16810.8359375
Craig Gordon,Goalkeeper,10000000.0,7.377312e+06,2622688.0
